student_id,timestamp,day_of_week,hour_of_day,activity_type,time_spent_minutes,quiz_score,assignment_submission,streak_days,quests_completed_today,xp_earned_today,cumulative_xp,module_type
florescheryl,2025-02-08 02:49:13,Saturday,2,Study,90,0.0,0,1,1,135.0,624.0,Science
florescheryl,2025-03-01 03:04:44,Saturday,3,Study,83,0.0,0,1,1,124.5,748.5,Science
florescheryl,2025-03-07 21:39:38,Friday,21,Study,54,0.0,0,1,2,392.0,829.5,Writing
florescheryl,2025-03-07 22:10:31,Friday,22,Quiz,24,55.0,0,2,2,392.0,1140.5,Writing
florescheryl,2025-03-15 23:42:19,Saturday,23,Study,103,0.0,0,1,1,154.5,1295.0,Math
florescheryl,2025-03-18 21:17:48,Tuesday,21,Study,72,0.0,0,2,1,108.0,1403.0,Writing
florescheryl,2025-04-02 06:03:27,Wednesday,6,Study,48,0.0,0,1,1,72.0,1475.0,Science
florescheryl,2025-04-07 19:57:35,Monday,19,Study,88,0.0,0,1,1,132.0,1607.0,Math
florescheryl,2025-04-11 05:26:26,Friday,5,Study,57,0.0,0,1,1,85.5,1692.5,Programming
florescheryl,2025-04-21 17:06:41,Monday,17,Study,51,0.0,0,1,1,76.5,1769.0,Science
florescheryl,2025-04-24 21:32:33,Thursday,21,Study,83,0.0,0,1,1,124.5,1893.5,Writing
florescheryl,2025-05-02 18:13:54,Friday,18,Quiz,17,85.0,0,1,1,450.5,2344.0,Math
florescheryl,2025-05-08 18:05:32,Thursday,18,Quiz,13,88.0,0,1,1,459.5,2803.5,Programming
florescheryl,2025-05-13 08:46:16,Tuesday,8,Study,55,0.0,0,1,1,82.5,2886.0,Writing
fmunoz,2025-01-28 20:35:54,Tuesday,20,Study,39,0.0,0,1,1,58.5,58.5,Math
fmunoz,2025-02-10 06:40:03,Monday,6,Study,41,0.0,0,1,1,61.5,120.0,Writing
fmunoz,2025-02-13 20:01:04,Thursday,20,Study,85,0.0,0,1,1,127.5,247.5,History
fmunoz,2025-02-21 22:07:24,Friday,22,Quiz,27,63.0,0,1,1,355.5,603.0,Math
fmunoz,2025-02-23 06:47:01,Sunday,6,Quiz,11,82.0,0,2,1,426.5,1029.5,Science
fmunoz,2025-02-24 15:37:30,Monday,15,Forum,6,0.0,0,3,1,9.0,1038.5,History
fmunoz,2025-03-07 04:18:59,Friday,4,Quiz,19,56.0,0,1,1,308.5,1347.0,Writing
fmunoz,2025-03-10 11:44:15,Monday,11,Study,117,0.0,0,1,1,175.5,1522.5,History
fmunoz,2025-03-29 00:18:37,Saturday,0,Study,79,0.0,0,1,1,118.5,1641.0,Writing
fmunoz,2025-04-05 22:51:33,Saturday,22,Quiz,15,78.0,0,1,1,412.5,2053.5,History
fmunoz,2025-04-07 12:14:07,Monday,12,Quiz,28,55.0,0,2,1,317.0,2370.5,History
fmunoz,2025-04-09 08:24:29,Wednesday,8,Study,77,0.0,0,3,1,115.5,2486.0,History
fmunoz,2025-04-10 22:34:36,Thursday,22,Study,33,0.0,0,4,1,49.5,2535.5,History
fmunoz,2025-04-14 10:19:38,Monday,10,Study,112,0.0,0,1,1,168.0,2703.5,History
fmunoz,2025-04-16 23:33:39,Wednesday,23,Study,66,0.0,0,2,1,99.0,2802.5,History
fmunoz,2025-04-30 22:42:52,Wednesday,22,Forum,19,0.0,0,1,1,28.5,2831.0,Math
fmunoz,2025-05-05 06:26:24,Monday,6,Quiz,15,77.0,0,1,1,407.5,3238.5,Science
fmunoz,2025-05-07 19:10:52,Wednesday,19,Forum,12,0.0,0,2,1,18.0,3256.5,Math
fmunoz,2025-05-17 18:22:58,Saturday,18,Quiz,22,62.0,0,1,1,343.0,3599.5,Science
fordbrittney,2025-01-16 14:26:04,Thursday,14,Assignment,227,85.0,1,1,1,765.5,765.5,Programming
fordbrittney,2025-01-19 09:18:24,Sunday,9,Quiz,29,91.0,0,2,1,498.5,1264.0,Math
fordbrittney,2025-01-23 04:27:43,Thursday,4,Study,96,0.0,0,1,1,144.0,1408.0,Programming
fordbrittney,2025-01-25 09:04:10,Saturday,9,Study,106,0.0,0,2,1,159.0,1567.0,Writing
fordbrittney,2025-02-05 16:31:26,Wednesday,16,Study,44,0.0,0,1,1,66.0,1633.0,Programming
fordbrittney,2025-02-18 04:22:00,Tuesday,4,Study,120,0.0,0,1,1,180.0,1813.0,Programming
fordbrittney,2025-02-28 07:09:49,Friday,7,Quiz,14,92.0,0,1,1,481.0,2294.0,Writing
fordbrittney,2025-03-10 03:21:45,Monday,3,Study,104,0.0,0,1,1,156.0,2450.0,Programming
fordbrittney,2025-03-12 18:05:03,Wednesday,18,Study,35,0.0,0,2,1,52.5,2502.5,Science
fordbrittney,2025-03-15 05:49:36,Saturday,5,Study,32,0.0,0,3,1,48.0,2550.5,History
fordbrittney,2025-03-19 06:47:55,Wednesday,6,Reflection,15,0.0,0,1,1,22.5,2573.0,History
fordbrittney,2025-04-08 17:55:01,Tuesday,17,Assignment,144,71.0,1,1,1,571.0,3144.0,Writing
fordbrittney,2025-04-09 08:35:19,Wednesday,8,Study,35,0.0,0,2,1,52.5,3196.5,Programming
fordbrittney,2025-04-16 12:21:10,Wednesday,12,Study,91,0.0,0,1,1,136.5,3333.0,History
fordbrittney,2025-04-17 21:07:38,Thursday,21,Study,104,0.0,0,2,1,156.0,3489.0,Programming
fordbrittney,2025-04-30 14:11:51,Wednesday,14,Study,108,0.0,0,1,1,162.0,3651.0,Programming
fordbrittney,2025-05-03 06:51:06,Saturday,6,Forum,7,0.0,0,2,1,10.5,3661.5,Programming
fordbrittney,2025-05-10 20:14:30,Saturday,20,Study,34,0.0,0,1,1,51.0,3712.5,Math
fordbrittney,2025-05-13 14:28:47,Tuesday,14,Quiz,16,75.0,0,2,1,399.0,4111.5,Writing
fordbrittney,2025-05-19 20:08:58,Monday,20,Assignment,91,87.0,1,1,1,571.5,4683.0,Programming
franciscomiller,2025-01-17 00:34:56,Friday,0,Forum,13,0.0,0,1,1,19.5,19.5,Programming
franciscomiller,2025-01-27 09:22:32,Monday,9,Quiz,20,66.0,0,1,1,360.0,379.5,Math
franciscomiller,2025-01-31 18:17:45,Friday,18,Reflection,24,0.0,0,1,2,70.5,415.5,Science
franciscomiller,2025-01-31 21:30:43,Friday,21,Study,23,0.0,0,2,2,70.5,450.0,Programming
franciscomiller,2025-02-02 09:11:22,Sunday,9,Quiz,12,76.0,0,3,2,821.5,848.0,History
franciscomiller,2025-02-02 17:12:34,Sunday,17,Quiz,19,79.0,0,4,2,821.5,1271.5,Science
franciscomiller,2025-02-11 19:45:43,Tuesday,19,Study,111,0.0,0,1,1,166.5,1438.0,Programming
franciscomiller,2025-02-12 17:08:25,Wednesday,17,Study,23,0.0,0,2,1,34.5,1472.5,Science
franciscomiller,2025-02-14 20:19:58,Friday,20,Reflection,25,0.0,0,3,1,37.5,1510.0,Programming
franciscomiller,2025-02-26 21:29:39,Wednesday,21,Quiz,23,76.0,0,1,1,414.5,1924.5,Writing
franciscomiller,2025-02-27 19:56:18,Thursday,19,Study,60,0.0,0,2,1,90.0,2014.5,Math
franciscomiller,2025-03-07 19:11:09,Friday,19,Quiz,21,75.0,0,1,1,406.5,2421.0,Writing
franciscomiller,2025-03-10 14:46:25,Monday,14,Study,116,0.0,0,2,2,199.5,2595.0,History
franciscomiller,2025-03-10 17:44:23,Monday,17,Reflection,17,0.0,0,3,2,199.5,2620.5,History
franciscomiller,2025-03-16 07:01:10,Sunday,7,Quiz,14,56.0,0,1,1,301.0,2921.5,Programming
franciscomiller,2025-04-02 07:08:16,Wednesday,7,Study,89,0.0,0,1,1,133.5,3055.0,Writing
franciscomiller,2025-05-04 06:50:12,Sunday,6,Study,89,0.0,0,1,1,133.5,3188.5,Programming
franciscomiller,2025-05-11 06:14:31,Sunday,6,Study,114,0.0,0,1,1,171.0,3359.5,Programming
frank72,2025-01-19 08:36:06,Sunday,8,Study,22,0.0,0,1,1,33.0,33.0,Science
frank72,2025-01-21 20:18:17,Tuesday,20,Study,29,0.0,0,2,1,43.5,76.5,Math
frank72,2025-03-13 09:28:45,Thursday,9,Quiz,22,81.0,0,1,2,577.5,514.5,History
frank72,2025-03-13 13:42:32,Thursday,13,Study,93,0.0,0,2,2,577.5,654.0,Writing
frank72,2025-03-26 09:05:54,Wednesday,9,Quiz,17,58.0,0,1,1,315.5,969.5,Science
frank72,2025-03-30 18:33:17,Sunday,18,Quiz,13,97.0,0,1,1,504.5,1474.0,Science
frank72,2025-04-14 17:57:19,Monday,17,Study,101,0.0,0,1,1,151.5,1625.5,History
frank72,2025-04-21 18:19:53,Monday,18,Quiz,25,55.0,0,1,1,312.5,1938.0,Math
frank72,2025-04-24 01:55:04,Thursday,1,Study,59,0.0,0,2,1,88.5,2026.5,Writing
frank72,2025-04-26 14:09:33,Saturday,14,Study,54,0.0,0,3,1,81.0,2107.5,Science
frank72,2025-05-01 05:21:18,Thursday,5,Study,96,0.0,0,1,1,144.0,2251.5,Writing
frank72,2025-05-03 05:31:29,Saturday,5,Study,37,0.0,0,2,1,55.5,2307.0,History
frank72,2025-05-11 17:48:51,Sunday,17,Forum,6,0.0,0,1,1,9.0,2316.0,Writing
freyes,2025-01-17 11:09:38,Friday,11,Quiz,12,82.0,0,1,1,428.0,428.0,History
freyes,2025-02-17 07:46:55,Monday,7,Study,67,0.0,0,1,1,100.5,528.5,Science
freyes,2025-02-22 04:54:18,Saturday,4,Study,92,0.0,0,1,1,138.0,666.5,Science
freyes,2025-02-26 03:40:46,Wednesday,3,Study,70,0.0,0,1,1,105.0,771.5,Math
freyes,2025-02-28 18:13:35,Friday,18,Study,48,0.0,0,2,1,72.0,843.5,Math
freyes,2025-03-17 07:34:42,Monday,7,Study,20,0.0,0,1,1,30.0,873.5,Math
freyes,2025-03-30 13:27:03,Sunday,13,Study,37,0.0,0,1,1,55.5,929.0,Writing
freyes,2025-03-31 16:09:03,Monday,16,Quiz,21,94.0,0,2,1,501.5,1430.5,Programming
freyes,2025-04-06 07:54:29,Sunday,7,Study,120,0.0,0,1,1,180.0,1610.5,Math
freyes,2025-04-15 00:40:14,Tuesday,0,Quiz,26,63.0,0,1,1,354.0,1964.5,Science
freyes,2025-04-27 07:59:59,Sunday,7,Forum,19,0.0,0,1,1,28.5,1993.0,History
freyes,2025-04-28 09:54:18,Monday,9,Reflection,18,0.0,0,2,1,27.0,2020.0,Writing
freyes,2025-05-05 10:02:09,Monday,10,Quiz,24,81.0,0,1,1,441.0,2461.0,History
freyes,2025-05-06 11:51:52,Tuesday,11,Quiz,29,68.0,0,2,1,383.5,2844.5,Writing
freyes,2025-05-09 08:57:00,Friday,8,Quiz,28,77.0,0,3,1,427.0,3271.5,Writing
fturner,2025-01-23 09:00:34,Thursday,9,Study,99,0.0,0,1,1,148.5,148.5,Writing
fturner,2025-01-30 21:28:19,Thursday,21,Study,68,0.0,0,1,1,102.0,250.5,Writing
fturner,2025-02-06 06:18:52,Thursday,6,Quiz,24,66.0,0,1,1,366.0,616.5,Programming
fturner,2025-02-07 02:28:35,Friday,2,Reflection,25,0.0,0,2,1,37.5,654.0,Science
fturner,2025-02-13 01:08:15,Thursday,1,Quiz,29,99.0,0,1,2,558.0,1192.5,Math
fturner,2025-02-13 18:57:31,Thursday,18,Forum,13,0.0,0,2,2,558.0,1212.0,Programming
fturner,2025-02-14 04:24:15,Friday,4,Forum,17,0.0,0,3,2,145.5,1237.5,History
fturner,2025-02-14 04:50:20,Friday,4,Study,80,0.0,0,4,2,145.5,1357.5,Math
fturner,2025-02-18 01:55:23,Tuesday,1,Study,32,0.0,0,1,2,702.0,1405.5,Writing
fturner,2025-02-18 23:59:31,Tuesday,23,Assignment,186,75.0,1,2,2,702.0,2059.5,Writing
fturner,2025-02-19 12:14:18,Wednesday,12,Study,39,0.0,0,3,1,58.5,2118.0,Math
fturner,2025-02-21 04:04:21,Friday,4,Study,76,0.0,0,4,1,114.0,2232.0,Science
fturner,2025-02-26 07:07:24,Wednesday,7,Study,118,0.0,0,1,1,177.0,2409.0,Science
fturner,2025-03-02 20:06:56,Sunday,20,Study,103,0.0,0,1,1,154.5,2563.5,Writing
fturner,2025-03-04 08:05:42,Tuesday,8,Quiz,21,64.0,0,2,1,351.5,2915.0,Science
fturner,2025-03-05 01:29:46,Wednesday,1,Quiz,23,81.0,0,3,1,439.5,3354.5,Writing
fturner,2025-03-21 01:30:28,Friday,1,Study,78,0.0,0,1,1,117.0,3471.5,Math
fturner,2025-03-26 19:04:32,Wednesday,19,Quiz,13,60.0,0,1,1,319.5,3791.0,Math
fturner,2025-04-15 14:59:02,Tuesday,14,Quiz,16,63.0,0,1,1,339.0,4130.0,Math
fturner,2025-04-16 00:05:05,Wednesday,0,Quiz,27,75.0,0,2,1,415.5,4545.5,Programming
fturner,2025-04-19 23:29:08,Saturday,23,Study,38,0.0,0,1,1,57.0,4602.5,Writing
fturner,2025-04-22 15:11:20,Tuesday,15,Forum,18,0.0,0,2,1,27.0,4629.5,Programming
fturner,2025-04-26 20:15:01,Saturday,20,Assignment,200,89.0,1,1,1,745.0,5374.5,Math
fturner,2025-05-01 18:29:27,Thursday,18,Study,67,0.0,0,1,1,100.5,5475.0,Math
fturner,2025-05-04 08:23:05,Sunday,8,Study,39,0.0,0,2,1,58.5,5533.5,Math
fturner,2025-05-05 17:41:14,Monday,17,Forum,9,0.0,0,3,1,13.5,5547.0,Programming
fturner,2025-05-07 22:50:49,Wednesday,22,Assignment,191,74.0,1,4,1,656.5,6203.5,Programming
fturner,2025-05-11 06:41:40,Sunday,6,Quiz,26,76.0,0,1,1,419.0,6622.5,Math
fturner,2025-05-15 16:51:16,Thursday,16,Study,101,0.0,0,1,1,151.5,6774.0,Math
fturner,2025-05-19 08:11:27,Monday,8,Study,31,0.0,0,1,1,46.5,6820.5,Math
gailsmith,2025-01-24 07:16:35,Friday,7,Study,46,0.0,0,1,1,69.0,69.0,Writing
gailsmith,2025-01-27 03:05:13,Monday,3,Quiz,18,57.0,0,2,1,312.0,381.0,Writing
gailsmith,2025-01-28 21:22:22,Tuesday,21,Study,67,0.0,0,3,2,139.5,481.5,Writing
gailsmith,2025-01-28 22:23:34,Tuesday,22,Study,26,0.0,0,4,2,139.5,520.5,Writing
gailsmith,2025-02-06 16:02:00,Thursday,16,Study,110,0.0,0,1,1,165.0,685.5,Writing
gailsmith,2025-02-08 19:09:05,Saturday,19,Study,90,0.0,0,2,1,135.0,820.5,Science
gailsmith,2025-02-22 05:07:38,Saturday,5,Study,112,0.0,0,1,1,168.0,988.5,Science
gailsmith,2025-03-11 23:16:51,Tuesday,23,Study,94,0.0,0,1,1,141.0,1129.5,Math
gailsmith,2025-03-22 05:53:57,Saturday,5,Forum,17,0.0,0,1,1,25.5,1155.0,Programming
gailsmith,2025-03-26 13:12:20,Wednesday,13,Study,97,0.0,0,1,1,145.5,1300.5,Math
gailsmith,2025-04-02 02:59:21,Wednesday,2,Study,107,0.0,0,1,1,160.5,1461.0,Writing
gailsmith,2025-04-03 06:22:57,Thursday,6,Study,43,0.0,0,2,1,64.5,1525.5,History
gailsmith,2025-04-08 09:43:03,Tuesday,9,Assignment,183,86.0,1,1,1,704.5,2230.0,Science
gailsmith,2025-04-27 14:22:49,Sunday,14,Study,53,0.0,0,1,1,79.5,2309.5,Programming
gailsmith,2025-05-05 18:38:37,Monday,18,Study,102,0.0,0,1,1,153.0,2462.5,History
gailsmith,2025-05-10 17:37:26,Saturday,17,Study,27,0.0,0,1,1,40.5,2503.0,Science
gatesjeremy,2025-01-31 01:17:26,Friday,1,Assignment,179,69.0,1,1,3,718.5,613.5,Science
gatesjeremy,2025-01-31 09:04:34,Friday,9,Reflection,24,0.0,0,2,3,718.5,649.5,History
gatesjeremy,2025-01-31 19:05:40,Friday,19,Study,46,0.0,0,3,3,718.5,718.5,Programming
gatesjeremy,2025-02-06 23:05:38,Thursday,23,Study,112,0.0,0,1,1,168.0,886.5,Writing
gatesjeremy,2025-02-22 21:54:06,Saturday,21,Study,84,0.0,0,1,1,126.0,1012.5,History
gatesjeremy,2025-02-28 02:27:36,Friday,2,Assignment,139,100.0,1,1,1,708.5,1721.0,Science
gatesjeremy,2025-03-12 00:00:22,Wednesday,0,Study,49,0.0,0,1,1,73.5,1794.5,Math
gatesjeremy,2025-03-30 07:42:32,Sunday,7,Reflection,22,0.0,0,1,1,33.0,1827.5,Science
gatesjeremy,2025-04-07 23:15:06,Monday,23,Study,86,0.0,0,1,1,129.0,1956.5,Science
gatesjeremy,2025-04-11 16:18:27,Friday,16,Study,92,0.0,0,1,2,166.5,2094.5,Math
gatesjeremy,2025-04-11 21:44:59,Friday,21,Reflection,19,0.0,0,2,2,166.5,2123.0,Writing
gatesjeremy,2025-04-12 20:15:24,Saturday,20,Study,55,0.0,0,3,1,82.5,2205.5,Science
gatesjeremy,2025-04-14 13:05:18,Monday,13,Assignment,188,84.0,1,4,2,712.5,2907.5,History
gatesjeremy,2025-04-14 15:07:15,Monday,15,Forum,7,0.0,0,5,2,712.5,2918.0,Science
gatesjeremy,2025-04-30 00:04:02,Wednesday,0,Study,65,0.0,0,1,1,97.5,3015.5,History
gbond,2025-01-29 04:03:52,Wednesday,4,Study,98,0.0,0,1,1,147.0,147.0,Math
gbond,2025-02-10 17:16:39,Monday,17,Study,72,0.0,0,1,1,108.0,255.0,History
gbond,2025-02-24 17:34:31,Monday,17,Study,92,0.0,0,1,1,138.0,393.0,History
gbond,2025-03-10 18:24:14,Monday,18,Study,58,0.0,0,1,1,87.0,480.0,Math
gbond,2025-03-11 11:27:05,Tuesday,11,Assignment,170,74.0,1,2,1,625.0,1105.0,Math
gbond,2025-03-20 18:16:53,Thursday,18,Quiz,10,79.0,0,1,1,410.0,1515.0,Programming
gbond,2025-03-27 03:58:17,Thursday,3,Study,118,0.0,0,1,2,342.0,1692.0,Writing
gbond,2025-03-27 21:24:09,Thursday,21,Study,110,0.0,0,2,2,342.0,1857.0,Writing
gbond,2025-04-15 19:38:56,Tuesday,19,Quiz,12,86.0,0,1,1,448.0,2305.0,History
gbond,2025-05-04 23:03:18,Sunday,23,Reflection,10,0.0,0,1,1,15.0,2320.0,Math
gbrown,2025-02-10 06:50:27,Monday,6,Study,87,0.0,0,1,1,130.5,130.5,Math
gbrown,2025-02-26 16:39:07,Wednesday,16,Study,69,0.0,0,1,1,103.5,234.0,Writing
gbrown,2025-03-07 01:35:22,Friday,1,Quiz,22,73.0,0,1,2,446.0,632.0,Math
gbrown,2025-03-07 19:22:02,Friday,19,Study,32,0.0,0,2,2,446.0,680.0,Programming
gbrown,2025-03-12 02:36:20,Wednesday,2,Quiz,11,86.0,0,1,1,446.5,1126.5,Math
gbrown,2025-03-13 23:08:58,Thursday,23,Quiz,21,60.0,0,2,1,331.5,1458.0,Math
gbrown,2025-03-30 20:49:11,Sunday,20,Reflection,25,0.0,0,1,1,37.5,1495.5,History
gbrown,2025-04-08 08:23:33,Tuesday,8,Study,84,0.0,0,1,1,126.0,1621.5,Programming
gbrown,2025-04-16 02:17:52,Wednesday,2,Study,117,0.0,0,1,1,175.5,1797.0,Math
gbrown,2025-04-18 20:37:57,Friday,20,Study,82,0.0,0,2,1,123.0,1920.0,Science
gbrown,2025-04-29 10:46:13,Tuesday,10,Quiz,19,69.0,0,1,1,373.5,2293.5,Math
gbrown,2025-05-02 03:32:50,Friday,3,Study,61,0.0,0,2,1,91.5,2385.0,Math
gbrown,2025-05-03 20:14:06,Saturday,20,Quiz,10,92.0,0,3,1,475.0,2860.0,Writing
gbrown,2025-05-14 15:03:22,Wednesday,15,Study,49,0.0,0,1,1,73.5,2933.5,Science
gbrown,2025-05-15 10:09:01,Thursday,10,Forum,12,0.0,0,2,1,18.0,2951.5,Writing
gerald26,2025-01-20 06:17:11,Monday,6,Assignment,238,69.0,1,1,2,727.5,702.0,Writing
gerald26,2025-01-20 11:22:29,Monday,11,Reflection,17,0.0,0,2,2,727.5,727.5,Math
gerald26,2025-01-21 03:39:08,Tuesday,3,Forum,19,0.0,0,3,2,61.5,756.0,Math
gerald26,2025-01-21 03:56:17,Tuesday,3,Reflection,22,0.0,0,4,2,61.5,789.0,History
gerald26,2025-02-06 20:50:14,Thursday,20,Study,76,0.0,0,1,1,114.0,903.0,Math
gerald26,2025-02-09 21:21:52,Sunday,21,Study,46,0.0,0,1,1,69.0,972.0,Programming
gerald26,2025-02-10 19:09:33,Monday,19,Study,79,0.0,0,2,2,496.5,1090.5,Programming
gerald26,2025-02-10 20:54:12,Monday,20,Quiz,22,69.0,0,3,2,496.5,1468.5,Programming
gerald26,2025-02-16 04:14:00,Sunday,4,Study,90,0.0,0,1,1,135.0,1603.5,Writing
gerald26,2025-03-02 06:12:21,Sunday,6,Study,53,0.0,0,1,1,79.5,1683.0,Writing
gerald26,2025-03-23 03:02:59,Sunday,3,Study,117,0.0,0,1,1,175.5,1858.5,Programming
gerald26,2025-03-25 09:39:28,Tuesday,9,Study,20,0.0,0,2,1,30.0,1888.5,Math
gerald26,2025-04-01 00:20:11,Tuesday,0,Study,28,0.0,0,1,1,42.0,1930.5,Programming
gerald26,2025-04-07 22:30:53,Monday,22,Study,105,0.0,0,1,1,157.5,2088.0,Math
gerald26,2025-04-09 14:16:54,Wednesday,14,Study,114,0.0,0,2,1,171.0,2259.0,Science
gerald26,2025-04-13 15:39:59,Sunday,15,Forum,18,0.0,0,1,1,27.0,2286.0,Math
gerald26,2025-04-15 08:09:55,Tuesday,8,Study,35,0.0,0,2,2,138.0,2338.5,Writing
gerald26,2025-04-15 09:13:22,Tuesday,9,Study,57,0.0,0,3,2,138.0,2424.0,History
gerald26,2025-04-29 12:30:55,Tuesday,12,Quiz,25,66.0,0,1,1,367.5,2791.5,Programming
gonzalezjohn,2025-01-15 11:06:06,Wednesday,11,Quiz,11,71.0,0,1,2,400.0,371.5,Math
gonzalezjohn,2025-01-15 21:15:58,Wednesday,21,Reflection,19,0.0,0,2,2,400.0,400.0,Science
gonzalezjohn,2025-01-24 19:53:46,Friday,19,Study,23,0.0,0,1,1,34.5,434.5,Science
gonzalezjohn,2025-01-27 09:26:30,Monday,9,Quiz,18,87.0,0,2,1,462.0,896.5,Science
gonzalezjohn,2025-01-30 04:17:27,Thursday,4,Study,42,0.0,0,3,1,63.0,959.5,Math
gonzalezjohn,2025-02-01 05:00:39,Saturday,5,Forum,19,0.0,0,4,1,28.5,988.0,Math
gonzalezjohn,2025-02-17 10:24:57,Monday,10,Study,85,0.0,0,1,1,127.5,1115.5,Programming
gonzalezjohn,2025-02-21 14:35:46,Friday,14,Study,54,0.0,0,1,1,81.0,1196.5,Science
gonzalezjohn,2025-02-24 05:54:43,Monday,5,Reflection,17,0.0,0,2,1,25.5,1222.0,Math
gonzalezjohn,2025-02-27 02:17:02,Thursday,2,Reflection,22,0.0,0,3,1,33.0,1255.0,History
gonzalezjohn,2025-03-04 19:24:26,Tuesday,19,Forum,13,0.0,0,1,1,19.5,1274.5,Writing
gonzalezjohn,2025-03-09 00:22:28,Sunday,0,Quiz,24,56.0,0,1,2,379.0,1590.5,Science
gonzalezjohn,2025-03-09 19:20:47,Sunday,19,Study,42,0.0,0,2,2,379.0,1653.5,Writing
gonzalezjohn,2025-03-15 09:23:30,Saturday,9,Quiz,19,92.0,0,1,1,488.5,2142.0,Science
gonzalezjohn,2025-03-19 15:00:43,Wednesday,15,Study,33,0.0,0,1,1,49.5,2191.5,Programming
gonzalezjohn,2025-03-25 14:00:21,Tuesday,14,Study,27,0.0,0,1,1,40.5,2232.0,Writing
gonzalezjohn,2025-04-02 19:19:10,Wednesday,19,Study,76,0.0,0,1,1,114.0,2346.0,Writing
gonzalezjohn,2025-04-04 06:42:47,Friday,6,Quiz,13,71.0,0,2,1,374.5,2720.5,Science
gonzalezjohn,2025-04-05 20:47:41,Saturday,20,Assignment,96,98.0,1,3,1,634.0,3354.5,Math
gonzalezjohn,2025-04-08 22:57:03,Tuesday,22,Reflection,11,0.0,0,1,1,16.5,3371.0,Programming
gonzalezjohn,2025-04-17 16:45:08,Thursday,16,Forum,5,0.0,0,1,1,7.5,3378.5,History
gonzalezjohn,2025-05-09 16:51:39,Friday,16,Quiz,17,80.0,0,1,1,425.5,3804.0,Science
gonzalezjohn,2025-05-18 03:19:23,Sunday,3,Forum,9,0.0,0,1,1,13.5,3817.5,Science
gregory46,2025-01-20 07:11:58,Monday,7,Study,50,0.0,0,1,1,75.0,75.0,Math
gregory46,2025-01-28 08:27:21,Tuesday,8,Quiz,12,100.0,0,1,1,518.0,593.0,History
gregory46,2025-01-30 01:21:09,Thursday,1,Study,96,0.0,0,2,1,144.0,737.0,History
gregory46,2025-01-31 13:03:28,Friday,13,Study,67,0.0,0,3,1,100.5,837.5,Writing
gregory46,2025-02-09 05:27:45,Sunday,5,Assignment,165,70.0,1,1,1,597.5,1435.0,Programming
gregory46,2025-02-18 06:55:09,Tuesday,6,Study,119,0.0,0,1,1,178.5,1613.5,Math
gregory46,2025-02-21 21:28:17,Friday,21,Quiz,13,62.0,0,1,1,329.5,1943.0,Science
gregory46,2025-02-25 03:27:06,Tuesday,3,Reflection,11,0.0,0,1,1,16.5,1959.5,History
gregory46,2025-02-26 12:22:16,Wednesday,12,Study,48,0.0,0,2,1,72.0,2031.5,Math
gregory46,2025-03-01 06:27:16,Saturday,6,Assignment,68,72.0,1,3,1,462.0,2493.5,Programming
gregory46,2025-03-03 10:27:25,Monday,10,Study,118,0.0,0,4,1,177.0,2670.5,Math
gregory46,2025-03-06 03:39:23,Thursday,3,Quiz,11,68.0,0,5,3,893.0,3027.0,Programming
gregory46,2025-03-06 14:00:15,Thursday,14,Study,49,0.0,0,6,3,893.0,3100.5,Science
gregory46,2025-03-06 17:26:18,Thursday,17,Quiz,22,86.0,0,7,3,893.0,3563.5,Science
gregory46,2025-03-10 02:14:24,Monday,2,Assignment,203,97.0,1,1,1,789.5,4353.0,Math
gregory46,2025-03-14 10:41:16,Friday,10,Quiz,20,67.0,0,1,1,365.0,4718.0,History
gregory46,2025-03-16 04:17:32,Sunday,4,Study,54,0.0,0,2,1,81.0,4799.0,History
gregory46,2025-03-20 07:20:50,Thursday,7,Forum,15,0.0,0,1,1,22.5,4821.5,History
gregory46,2025-03-27 00:43:55,Thursday,0,Quiz,28,79.0,0,1,1,437.0,5258.5,Writing
gregory46,2025-03-29 20:34:23,Saturday,20,Quiz,25,64.0,0,2,1,357.5,5616.0,Science
gregory46,2025-04-03 19:43:34,Thursday,19,Reflection,23,0.0,0,1,1,34.5,5650.5,Programming
gregory46,2025-04-06 08:51:59,Sunday,8,Study,99,0.0,0,2,1,148.5,5799.0,Writing
gregory46,2025-04-11 21:11:37,Friday,21,Study,45,0.0,0,1,1,67.5,5866.5,Math
gregory46,2025-04-15 19:11:19,Tuesday,19,Reflection,18,0.0,0,1,1,27.0,5893.5,Science
gregory46,2025-04-26 22:55:20,Saturday,22,Study,98,0.0,0,1,1,147.0,6040.5,History
gregory46,2025-04-28 16:30:26,Monday,16,Study,71,0.0,0,2,1,106.5,6147.0,Math
gregory46,2025-05-12 12:41:50,Monday,12,Study,26,0.0,0,1,1,39.0,6186.0,Math
gregorywatkins,2025-01-15 00:00:51,Wednesday,0,Assignment,108,78.0,1,1,1,552.0,552.0,Math
gregorywatkins,2025-01-28 02:35:02,Tuesday,2,Study,39,0.0,0,1,1,58.5,610.5,Programming
gregorywatkins,2025-01-29 18:14:19,Wednesday,18,Study,115,0.0,0,2,1,172.5,783.0,Science
gregorywatkins,2025-02-05 21:20:52,Wednesday,21,Study,61,0.0,0,1,1,91.5,874.5,Writing
gregorywatkins,2025-02-19 07:35:55,Wednesday,7,Forum,11,0.0,0,1,1,16.5,891.0,Math
